participant,time,nested_time,device_name,device_location,angle_x,posture
6,61.230000000000004,7.230000000000004,ea:e4:fd:d7:dc:2a,Mid-back,-0.901,good3
6,61.292,7.292000000000002,fe:77:90:13:0e:6b,Neck,1.016,good3
6,61.32,7.32,ea:e4:fd:d7:dc:2a,Mid-back,-1.005,good3
6,61.321,7.320999999999998,cd:75:20:e1:ef:ef,Lower back,8.24,good3
6,61.382999999999996,7.382999999999996,fe:77:90:13:0e:6b,Neck,1.637,good3
6,61.41,7.409999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-1.132,good3
6,61.504000000000005,7.504000000000005,fe:77:90:13:0e:6b,Neck,2.439,good3
6,61.531,7.530999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-1.313,good3
6,61.531,7.530999999999999,cd:75:20:e1:ef:ef,Lower back,8.256,good3
6,61.562,7.561999999999998,cd:75:20:e1:ef:ef,Lower back,8.273,good3
6,61.562,7.561999999999998,fe:77:90:13:0e:6b,Neck,3.312,good3
6,61.620000000000005,7.6200000000000045,ea:e4:fd:d7:dc:2a,Mid-back,-1.285,good3
6,61.622,7.622,cd:75:20:e1:ef:ef,Lower back,8.289,good3
6,61.682,7.682000000000002,fe:77:90:13:0e:6b,Neck,4.021,good3
6,61.71,7.710000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-1.285,good3
6,61.71,7.710000000000001,cd:75:20:e1:ef:ef,Lower back,8.3,good3
6,61.772999999999996,7.772999999999996,fe:77:90:13:0e:6b,Neck,4.872,good3
6,61.8,7.799999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-1.291,good3
6,61.831,7.831000000000003,cd:75:20:e1:ef:ef,Lower back,8.311,good3
6,61.891999999999996,7.891999999999996,fe:77:90:13:0e:6b,Neck,5.823,good3
6,61.92,7.920000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-1.285,good3
6,61.922,7.921999999999997,cd:75:20:e1:ef:ef,Lower back,8.322,good3
6,61.980999999999995,7.9809999999999945,fe:77:90:13:0e:6b,Neck,6.592,good3
6,62.039,8.039000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-1.291,good3
6,62.041,8.040999999999997,cd:75:20:e1:ef:ef,Lower back,8.333,good3
6,62.102999999999994,8.102999999999994,fe:77:90:13:0e:6b,Neck,7.152,good3
6,62.129999999999995,8.129999999999995,ea:e4:fd:d7:dc:2a,Mid-back,-1.291,good3
6,62.132,8.131999999999998,cd:75:20:e1:ef:ef,Lower back,8.344,good3
6,62.194,8.194000000000003,fe:77:90:13:0e:6b,Neck,7.773,good3
6,62.22,8.219999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-1.296,good3
6,62.31,8.310000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-1.313,good3
6,62.312,8.311999999999998,cd:75:20:e1:ef:ef,Lower back,8.355,good3
6,62.341,8.341000000000001,cd:75:20:e1:ef:ef,Lower back,8.366,good3
6,62.343,8.343000000000004,fe:77:90:13:0e:6b,Neck,8.19,good3
6,62.4,8.399999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-1.329,good3
6,62.402,8.402000000000001,fe:77:90:13:0e:6b,Neck,8.075,good3
6,62.461,8.460999999999999,cd:75:20:e1:ef:ef,Lower back,8.372,good3
6,62.519999999999996,8.519999999999996,ea:e4:fd:d7:dc:2a,Mid-back,-1.351,good3
6,62.522,8.521999999999998,fe:77:90:13:0e:6b,Neck,7.85,good3
6,62.581,8.581000000000003,cd:75:20:e1:ef:ef,Lower back,8.377,good3
6,62.611000000000004,8.611000000000004,ea:e4:fd:d7:dc:2a,Mid-back,-1.28,good3
6,62.613,8.613,fe:77:90:13:0e:6b,Neck,8.267,good3
6,62.641,8.640999999999998,cd:75:20:e1:ef:ef,Lower back,8.383,good3
6,62.76,8.759999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-1.296,good3
6,62.760999999999996,8.760999999999996,fe:77:90:13:0e:6b,Neck,8.234,good3
6,62.760999999999996,8.760999999999996,cd:75:20:e1:ef:ef,Lower back,8.394,good3
6,62.79,8.79,ea:e4:fd:d7:dc:2a,Mid-back,-1.302,good3
6,62.792,8.792000000000002,fe:77:90:13:0e:6b,Neck,7.987,good3
6,62.909,8.908999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-1.318,good3
6,62.914,8.914000000000001,fe:77:90:13:0e:6b,Neck,7.96,good3
6,62.971000000000004,8.971000000000004,cd:75:20:e1:ef:ef,Lower back,8.399,good3
6,63.003,9.003,cd:75:20:e1:ef:ef,Lower back,8.41,good3
6,63.032,9.031999999999996,fe:77:90:13:0e:6b,Neck,7.938,good3
6,63.09,9.090000000000003,ea:e4:fd:d7:dc:2a,Mid-back,-1.329,good3
6,63.092,9.091999999999999,fe:77:90:13:0e:6b,Neck,7.916,good3
6,63.120000000000005,9.120000000000005,ea:e4:fd:d7:dc:2a,Mid-back,-1.34,good3
6,63.120000000000005,9.120000000000005,cd:75:20:e1:ef:ef,Lower back,8.421,good3
6,63.17999999999999,9.179999999999993,cd:75:20:e1:ef:ef,Lower back,8.432,good3
6,63.182,9.182000000000002,fe:77:90:13:0e:6b,Neck,7.894,good3
6,63.209,9.209000000000003,ea:e4:fd:d7:dc:2a,Mid-back,-1.351,good3
6,63.271,9.271,cd:75:20:e1:ef:ef,Lower back,8.443,good3
6,63.30199999999999,9.301999999999992,fe:77:90:13:0e:6b,Neck,7.866,good3
6,63.331,9.331000000000003,ea:e4:fd:d7:dc:2a,Mid-back,-1.373,good3
6,63.331,9.331000000000003,cd:75:20:e1:ef:ef,Lower back,8.454,good3
6,63.394000000000005,9.394000000000005,fe:77:90:13:0e:6b,Neck,7.828,good3
6,63.42100000000001,9.421000000000006,ea:e4:fd:d7:dc:2a,Mid-back,-1.324,good3
6,63.452,9.451999999999998,cd:75:20:e1:ef:ef,Lower back,8.465,good3
6,63.510999999999996,9.510999999999996,fe:77:90:13:0e:6b,Neck,7.778,good3
6,63.539,9.539000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-1.329,good3
6,63.56999999999999,9.569999999999993,cd:75:20:e1:ef:ef,Lower back,8.476,good3
6,63.629999999999995,9.629999999999995,ea:e4:fd:d7:dc:2a,Mid-back,-1.373,good3
6,63.632000000000005,9.632000000000005,fe:77:90:13:0e:6b,Neck,7.707,good3
6,63.721000000000004,9.721000000000004,ea:e4:fd:d7:dc:2a,Mid-back,-1.423,good3
6,63.724999999999994,9.724999999999994,fe:77:90:13:0e:6b,Neck,7.635,good3
6,63.751999999999995,9.751999999999995,cd:75:20:e1:ef:ef,Lower back,8.492,good3
6,63.782,9.781999999999996,cd:75:20:e1:ef:ef,Lower back,8.503,good3
6,63.784000000000006,9.784000000000006,fe:77:90:13:0e:6b,Neck,7.586,good3
6,63.81,9.810000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-1.45,good3
6,63.902,9.902000000000001,fe:77:90:13:0e:6b,Neck,7.531,good3
6,63.929,9.929000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-1.461,good3
6,64.02,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.467,transition
6,64.022,NA,cd:75:20:e1:ef:ef,Lower back,8.514,transition
6,64.022,NA,fe:77:90:13:0e:6b,Neck,7.46,transition
6,64.05199999999999,NA,cd:75:20:e1:ef:ef,Lower back,8.531,transition
6,64.081,NA,cd:75:20:e1:ef:ef,Lower back,8.553,transition
6,64.142,NA,fe:77:90:13:0e:6b,Neck,7.399,transition
6,64.172,NA,cd:75:20:e1:ef:ef,Lower back,8.564,transition
6,64.2,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.472,transition
6,64.203,NA,fe:77:90:13:0e:6b,Neck,7.339,transition
6,64.23,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.577,transition
6,64.32,NA,cd:75:20:e1:ef:ef,Lower back,8.586,transition
6,64.32,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.566,transition
6,64.324,NA,fe:77:90:13:0e:6b,Neck,7.278,transition
6,64.352,NA,cd:75:20:e1:ef:ef,Lower back,8.597,transition
6,64.41,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.489,transition
6,64.412,NA,fe:77:90:13:0e:6b,Neck,7.224,transition
6,64.441,NA,cd:75:20:e1:ef:ef,Lower back,8.613,transition
6,64.504,NA,fe:77:90:13:0e:6b,Neck,7.169,transition
6,64.531,NA,cd:75:20:e1:ef:ef,Lower back,8.63,transition
6,64.59,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.445,transition
6,64.621,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.384,transition
6,64.623,NA,fe:77:90:13:0e:6b,Neck,7.114,transition
6,64.651,NA,cd:75:20:e1:ef:ef,Lower back,8.646,transition
6,64.713,NA,fe:77:90:13:0e:6b,Neck,7.064,transition
6,64.8,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.324,transition
6,64.801,NA,cd:75:20:e1:ef:ef,Lower back,8.663,transition
6,64.863,NA,fe:77:90:13:0e:6b,Neck,6.998,transition
6,64.89,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.269,transition
6,64.892,NA,cd:75:20:e1:ef:ef,Lower back,8.679,transition
6,64.953,NA,fe:77:90:13:0e:6b,Neck,6.932,transition
6,65.01,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.335,transition
6,65.011,NA,cd:75:20:e1:ef:ef,Lower back,9.316,transition
6,65.014,NA,fe:77:90:13:0e:6b,Neck,6.866,transition
6,65.04,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.599,transition
6,65.07,NA,cd:75:20:e1:ef:ef,Lower back,10.981,transition
6,65.131,NA,cd:75:20:e1:ef:ef,Lower back,15.222,transition
6,65.131,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.977,transition
6,65.133,NA,fe:77:90:13:0e:6b,Neck,6.806,transition
6,65.192,NA,fe:77:90:13:0e:6b,Neck,6.68,transition
6,65.282,NA,cd:75:20:e1:ef:ef,Lower back,19.896,transition
6,65.34,NA,ea:e4:fd:d7:dc:2a,Mid-back,-5.054,transition
6,65.342,NA,fe:77:90:13:0e:6b,Neck,5.092,transition
6,65.37,NA,ea:e4:fd:d7:dc:2a,Mid-back,-5.729,transition
6,65.371,NA,cd:75:20:e1:ef:ef,Lower back,23.621,transition
6,65.403,NA,fe:77:90:13:0e:6b,Neck,3.472,transition
6,65.46,NA,ea:e4:fd:d7:dc:2a,Mid-back,-5.427,transition
6,65.462,NA,cd:75:20:e1:ef:ef,Lower back,25.928,transition
6,65.522,NA,fe:77:90:13:0e:6b,Neck,2.939,transition
6,65.551,NA,cd:75:20:e1:ef:ef,Lower back,26.257,transition
6,65.613,NA,fe:77:90:13:0e:6b,Neck,3.472,transition
6,65.64,NA,ea:e4:fd:d7:dc:2a,Mid-back,-4.801,transition
6,65.671,NA,cd:75:20:e1:ef:ef,Lower back,26.241,transition
6,65.701,NA,ea:e4:fd:d7:dc:2a,Mid-back,-4.323,transition
6,65.735,NA,fe:77:90:13:0e:6b,Neck,3.988,transition
6,65.791,NA,cd:75:20:e1:ef:ef,Lower back,26.406,transition
6,65.793,NA,fe:77:90:13:0e:6b,Neck,3.653,transition
6,65.819,NA,ea:e4:fd:d7:dc:2a,Mid-back,-4.114,transition
6,65.85,NA,ea:e4:fd:d7:dc:2a,Mid-back,-4.12,transition
6,65.914,NA,fe:77:90:13:0e:6b,Neck,3.461,transition
6,65.94,NA,ea:e4:fd:d7:dc:2a,Mid-back,-4.114,transition
6,65.971,NA,cd:75:20:e1:ef:ef,Lower back,26.329,transition
6,66.002,NA,cd:75:20:e1:ef:ef,Lower back,26.367,transition
6,66.002,NA,fe:77:90:13:0e:6b,Neck,3.84,transition
6,66.03,NA,ea:e4:fd:d7:dc:2a,Mid-back,-4.103,transition
6,66.092,NA,cd:75:20:e1:ef:ef,Lower back,26.378,transition
6,66.122,NA,fe:77:90:13:0e:6b,Neck,4.318,transition
6,66.149,NA,ea:e4:fd:d7:dc:2a,Mid-back,-4.081,transition
6,66.151,NA,cd:75:20:e1:ef:ef,Lower back,26.433,transition
6,66.213,NA,fe:77:90:13:0e:6b,Neck,4.763,transition
6,66.24,NA,ea:e4:fd:d7:dc:2a,Mid-back,-4.043,transition
6,66.271,NA,cd:75:20:e1:ef:ef,Lower back,26.428,transition
6,66.333,NA,fe:77:90:13:0e:6b,Neck,4.757,transition
6,66.392,NA,cd:75:20:e1:ef:ef,Lower back,26.494,transition
6,66.422,NA,fe:77:90:13:0e:6b,Neck,5.147,transition
6,66.51,NA,ea:e4:fd:d7:dc:2a,Mid-back,-3.999,transition
6,66.51,NA,cd:75:20:e1:ef:ef,Lower back,26.51,transition
6,66.539,NA,ea:e4:fd:d7:dc:2a,Mid-back,-3.955,transition
6,66.54,NA,cd:75:20:e1:ef:ef,Lower back,26.532,transition
6,66.572,NA,fe:77:90:13:0e:6b,Neck,4.971,transition
6,66.601,NA,ea:e4:fd:d7:dc:2a,Mid-back,-3.911,transition
6,66.602,NA,fe:77:90:13:0e:6b,Neck,4.905,transition
6,66.629,NA,ea:e4:fd:d7:dc:2a,Mid-back,-3.867,transition
6,66.662,NA,cd:75:20:e1:ef:ef,Lower back,26.548,transition
6,66.722,NA,fe:77:90:13:0e:6b,Neck,4.85,transition
6,66.75,NA,ea:e4:fd:d7:dc:2a,Mid-back,-3.818,transition
6,66.752,NA,cd:75:20:e1:ef:ef,Lower back,26.57,transition
6,66.813,NA,fe:77:90:13:0e:6b,Neck,4.807,transition
6,66.869,NA,ea:e4:fd:d7:dc:2a,Mid-back,-3.774,transition
6,66.871,NA,cd:75:20:e1:ef:ef,Lower back,26.592,transition
6,66.932,NA,fe:77:90:13:0e:6b,Neck,4.768,transition
6,66.962,NA,cd:75:20:e1:ef:ef,Lower back,26.609,transition
6,66.991,NA,ea:e4:fd:d7:dc:2a,Mid-back,-3.724,transition
6,67.024,0.02400000000000091,fe:77:90:13:0e:6b,Neck,4.73,lumbar slouch
6,67.11,0.10999999999999943,ea:e4:fd:d7:dc:2a,Mid-back,-3.669,lumbar slouch
6,67.112,0.11199999999999477,cd:75:20:e1:ef:ef,Lower back,26.631,lumbar slouch
6,67.141,0.14100000000000534,cd:75:20:e1:ef:ef,Lower back,26.647,lumbar slouch
6,67.141,0.14100000000000534,ea:e4:fd:d7:dc:2a,Mid-back,-3.62,lumbar slouch
6,67.173,0.17300000000000182,fe:77:90:13:0e:6b,Neck,4.686,lumbar slouch
6,67.202,0.20199999999999818,fe:77:90:13:0e:6b,Neck,4.631,lumbar slouch
6,67.231,0.23099999999999454,ea:e4:fd:d7:dc:2a,Mid-back,-3.571,lumbar slouch
6,67.261,0.2609999999999957,cd:75:20:e1:ef:ef,Lower back,26.669,lumbar slouch
6,67.324,0.32399999999999807,fe:77:90:13:0e:6b,Neck,4.592,lumbar slouch
6,67.382,0.382000000000005,cd:75:20:e1:ef:ef,Lower back,26.757,lumbar slouch
6,67.411,0.41100000000000136,ea:e4:fd:d7:dc:2a,Mid-back,-3.51,lumbar slouch
6,67.413,0.4129999999999967,fe:77:90:13:0e:6b,Neck,4.57,lumbar slouch
6,67.471,0.47100000000000364,cd:75:20:e1:ef:ef,Lower back,26.796,lumbar slouch
6,67.533,0.5330000000000013,fe:77:90:13:0e:6b,Neck,4.565,lumbar slouch
6,67.62,0.6200000000000045,ea:e4:fd:d7:dc:2a,Mid-back,-3.45,lumbar slouch
6,67.623,0.6230000000000047,fe:77:90:13:0e:6b,Neck,4.543,lumbar slouch
6,67.65,0.6500000000000057,ea:e4:fd:d7:dc:2a,Mid-back,-3.389,lumbar slouch
6,67.651,0.6509999999999962,cd:75:20:e1:ef:ef,Lower back,26.818,lumbar slouch
6,67.679,0.679000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-3.334,lumbar slouch
6,67.681,0.6809999999999974,cd:75:20:e1:ef:ef,Lower back,26.834,lumbar slouch
6,67.744,0.7439999999999998,fe:77:90:13:0e:6b,Neck,4.526,lumbar slouch
6,67.801,0.8010000000000019,cd:75:20:e1:ef:ef,Lower back,26.851,lumbar slouch
6,67.83,0.8299999999999983,ea:e4:fd:d7:dc:2a,Mid-back,-3.279,lumbar slouch
6,67.861,0.8610000000000042,ea:e4:fd:d7:dc:2a,Mid-back,-3.257,lumbar slouch
6,67.863,0.8629999999999995,fe:77:90:13:0e:6b,Neck,4.515,lumbar slouch
6,67.891,0.8910000000000053,cd:75:20:e1:ef:ef,Lower back,26.867,lumbar slouch
6,67.95,0.9500000000000028,ea:e4:fd:d7:dc:2a,Mid-back,-3.285,lumbar slouch
6,67.982,0.9819999999999993,cd:75:20:e1:ef:ef,Lower back,26.884,lumbar slouch
6,68.042,1.0420000000000016,fe:77:90:13:0e:6b,Neck,4.51,lumbar slouch
6,68.045,1.0450000000000017,fe:77:90:13:0e:6b,Neck,4.488,lumbar slouch
6,68.071,1.070999999999998,cd:75:20:e1:ef:ef,Lower back,26.895,lumbar slouch
6,68.13,1.1299999999999955,ea:e4:fd:d7:dc:2a,Mid-back,-3.181,lumbar slouch
6,68.133,1.1329999999999956,fe:77:90:13:0e:6b,Neck,4.449,lumbar slouch
6,68.192,1.191999999999993,cd:75:20:e1:ef:ef,Lower back,26.911,lumbar slouch
6,68.222,1.2219999999999942,fe:77:90:13:0e:6b,Neck,4.427,lumbar slouch
6,68.251,1.2510000000000048,ea:e4:fd:d7:dc:2a,Mid-back,-3.137,lumbar slouch
6,68.341,1.340999999999994,cd:75:20:e1:ef:ef,Lower back,26.922,lumbar slouch
6,68.341,1.340999999999994,ea:e4:fd:d7:dc:2a,Mid-back,-3.087,lumbar slouch
6,68.343,1.3430000000000035,fe:77:90:13:0e:6b,Neck,4.411,lumbar slouch
6,68.429,1.429000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-3.043,lumbar slouch
6,68.434,1.4339999999999975,fe:77:90:13:0e:6b,Neck,4.296,lumbar slouch
6,68.46,1.4599999999999937,ea:e4:fd:d7:dc:2a,Mid-back,-3.005,lumbar slouch
6,68.492,1.4920000000000044,cd:75:20:e1:ef:ef,Lower back,26.938,lumbar slouch
6,68.522,1.5220000000000056,cd:75:20:e1:ef:ef,Lower back,26.96,lumbar slouch
6,68.554,1.554000000000002,fe:77:90:13:0e:6b,Neck,3.851,lumbar slouch
6,68.61,1.6099999999999994,ea:e4:fd:d7:dc:2a,Mid-back,-2.966,lumbar slouch
6,68.612,1.6119999999999948,fe:77:90:13:0e:6b,Neck,3.834,lumbar slouch
6,68.641,1.6410000000000053,ea:e4:fd:d7:dc:2a,Mid-back,-2.983,lumbar slouch
6,68.641,1.6410000000000053,cd:75:20:e1:ef:ef,Lower back,27.318,lumbar slouch
6,68.671,1.6710000000000065,cd:75:20:e1:ef:ef,Lower back,27.488,lumbar slouch
6,68.732,1.7319999999999993,fe:77:90:13:0e:6b,Neck,3.818,lumbar slouch
6,68.761,1.7609999999999957,ea:e4:fd:d7:dc:2a,Mid-back,-2.895,lumbar slouch
6,68.79,1.7900000000000063,cd:75:20:e1:ef:ef,Lower back,27.51,lumbar slouch
6,68.852,1.8520000000000039,fe:77:90:13:0e:6b,Neck,3.779,lumbar slouch
6,68.911,1.9110000000000014,ea:e4:fd:d7:dc:2a,Mid-back,-2.851,lumbar slouch
6,68.942,1.941999999999993,fe:77:90:13:0e:6b,Neck,3.752,lumbar slouch
6,68.971,1.9710000000000036,cd:75:20:e1:ef:ef,Lower back,27.532,lumbar slouch
6,69.001,2.0010000000000048,cd:75:20:e1:ef:ef,Lower back,27.548,lumbar slouch
6,69.03,2.030000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-2.812,lumbar slouch
6,69.032,2.0319999999999965,fe:77:90:13:0e:6b,Neck,3.741,lumbar slouch
6,69.06099999999999,2.060999999999993,ea:e4:fd:d7:dc:2a,Mid-back,-2.769,lumbar slouch
6,69.122,2.122,cd:75:20:e1:ef:ef,Lower back,27.57,lumbar slouch
6,69.152,2.152000000000001,fe:77:90:13:0e:6b,Neck,3.724,lumbar slouch
6,69.211,2.2109999999999985,cd:75:20:e1:ef:ef,Lower back,27.581,lumbar slouch
6,69.239,2.2390000000000043,ea:e4:fd:d7:dc:2a,Mid-back,-2.736,lumbar slouch
6,69.243,2.242999999999995,fe:77:90:13:0e:6b,Neck,3.713,lumbar slouch
6,69.27,2.269999999999996,ea:e4:fd:d7:dc:2a,Mid-back,-2.703,lumbar slouch
6,69.301,2.301000000000002,cd:75:20:e1:ef:ef,Lower back,27.598,lumbar slouch
6,69.362,2.3619999999999948,fe:77:90:13:0e:6b,Neck,3.686,lumbar slouch
6,69.362,2.3619999999999948,cd:75:20:e1:ef:ef,Lower back,27.614,lumbar slouch
6,69.42,2.4200000000000017,ea:e4:fd:d7:dc:2a,Mid-back,-2.681,lumbar slouch
6,69.423,2.423000000000002,fe:77:90:13:0e:6b,Neck,3.642,lumbar slouch
6,69.511,2.5109999999999957,ea:e4:fd:d7:dc:2a,Mid-back,-2.653,lumbar slouch
6,69.543,2.5430000000000064,fe:77:90:13:0e:6b,Neck,3.598,lumbar slouch
6,69.571,2.570999999999998,cd:75:20:e1:ef:ef,Lower back,27.631,lumbar slouch
6,69.629,2.629000000000005,ea:e4:fd:d7:dc:2a,Mid-back,-2.626,lumbar slouch
6,69.631,2.6310000000000002,cd:75:20:e1:ef:ef,Lower back,27.658,lumbar slouch
6,69.633,2.6329999999999956,fe:77:90:13:0e:6b,Neck,3.757,lumbar slouch
6,69.66,2.6599999999999966,ea:e4:fd:d7:dc:2a,Mid-back,-2.587,lumbar slouch
6,69.754,2.754000000000005,fe:77:90:13:0e:6b,Neck,3.906,lumbar slouch
6,69.781,2.781000000000006,cd:75:20:e1:ef:ef,Lower back,27.812,lumbar slouch
6,69.781,2.781000000000006,ea:e4:fd:d7:dc:2a,Mid-back,-2.565,lumbar slouch
6,69.81099999999999,2.810999999999993,cd:75:20:e1:ef:ef,Lower back,27.686,lumbar slouch
6,69.843,2.8430000000000035,fe:77:90:13:0e:6b,Neck,3.411,lumbar slouch
6,69.902,2.902000000000001,cd:75:20:e1:ef:ef,Lower back,27.515,lumbar slouch
6,69.963,2.962999999999994,fe:77:90:13:0e:6b,Neck,3.455,lumbar slouch
6,69.991,2.9909999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-2.532,lumbar slouch
6,70.02,3.019999999999996,ea:e4:fd:d7:dc:2a,Mid-back,-2.494,lumbar slouch
6,70.022,3.0220000000000056,cd:75:20:e1:ef:ef,Lower back,27.598,lumbar slouch
6,70.022,3.0220000000000056,fe:77:90:13:0e:6b,Neck,3.801,lumbar slouch
6,70.14,3.1400000000000006,ea:e4:fd:d7:dc:2a,Mid-back,-2.461,lumbar slouch
6,70.144,3.1440000000000055,fe:77:90:13:0e:6b,Neck,3.807,lumbar slouch
6,70.171,3.1710000000000065,cd:75:20:e1:ef:ef,Lower back,27.609,lumbar slouch
6,70.2,3.200000000000003,ea:e4:fd:d7:dc:2a,Mid-back,-2.428,lumbar slouch
6,70.202,3.201999999999998,cd:75:20:e1:ef:ef,Lower back,27.614,lumbar slouch
6,70.232,3.2319999999999993,fe:77:90:13:0e:6b,Neck,3.79,lumbar slouch
6,70.291,3.290999999999997,cd:75:20:e1:ef:ef,Lower back,27.504,lumbar slouch
6,70.32,3.319999999999993,ea:e4:fd:d7:dc:2a,Mid-back,-2.401,lumbar slouch
6,70.352,3.352000000000004,fe:77:90:13:0e:6b,Neck,3.752,lumbar slouch
6,70.381,3.3810000000000002,cd:75:20:e1:ef:ef,Lower back,27.488,lumbar slouch
6,70.381,3.3810000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-2.373,lumbar slouch
6,70.443,3.442999999999998,fe:77:90:13:0e:6b,Neck,3.73,lumbar slouch
6,70.47,3.469999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-2.335,lumbar slouch
6,70.5,3.5,cd:75:20:e1:ef:ef,Lower back,27.697,lumbar slouch
6,70.564,3.563999999999993,fe:77:90:13:0e:6b,Neck,3.713,lumbar slouch
6,70.591,3.590999999999994,cd:75:20:e1:ef:ef,Lower back,27.697,lumbar slouch
6,70.65,3.6500000000000057,ea:e4:fd:d7:dc:2a,Mid-back,-2.285,lumbar slouch
6,70.652,3.652000000000001,fe:77:90:13:0e:6b,Neck,3.708,lumbar slouch
6,70.681,3.6809999999999974,ea:e4:fd:d7:dc:2a,Mid-back,-2.236,lumbar slouch
6,70.77,3.769999999999996,ea:e4:fd:d7:dc:2a,Mid-back,-2.192,lumbar slouch
6,70.771,3.771000000000001,cd:75:20:e1:ef:ef,Lower back,27.697,lumbar slouch
6,70.772,3.7720000000000056,fe:77:90:13:0e:6b,Neck,3.719,lumbar slouch
6,70.801,3.801000000000002,cd:75:20:e1:ef:ef,Lower back,27.702,lumbar slouch
6,70.832,3.8319999999999936,fe:77:90:13:0e:6b,Neck,3.735,lumbar slouch
6,70.891,3.8910000000000053,ea:e4:fd:d7:dc:2a,Mid-back,-2.148,lumbar slouch
6,70.921,3.9210000000000065,cd:75:20:e1:ef:ef,Lower back,27.708,lumbar slouch
6,70.979,3.978999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-2.098,lumbar slouch
6,70.983,3.983000000000004,fe:77:90:13:0e:6b,Neck,3.752,lumbar slouch
6,71.042,4.042000000000002,cd:75:20:e1:ef:ef,Lower back,27.691,lumbar slouch
6,71.042,4.042000000000002,fe:77:90:13:0e:6b,Neck,3.763,lumbar slouch
6,71.131,4.131,ea:e4:fd:d7:dc:2a,Mid-back,-2.104,lumbar slouch
6,71.162,4.162000000000006,fe:77:90:13:0e:6b,Neck,3.774,lumbar slouch
6,71.162,4.162000000000006,cd:75:20:e1:ef:ef,Lower back,27.834,lumbar slouch
6,71.192,4.191999999999993,cd:75:20:e1:ef:ef,Lower back,27.856,lumbar slouch
6,71.221,4.221000000000004,ea:e4:fd:d7:dc:2a,Mid-back,-2.258,lumbar slouch
6,71.249,4.248999999999995,ea:e4:fd:d7:dc:2a,Mid-back,-2.098,lumbar slouch
6,71.283,4.283000000000001,fe:77:90:13:0e:6b,Neck,3.785,lumbar slouch
6,71.31099999999999,4.310999999999993,cd:75:20:e1:ef:ef,Lower back,27.861,lumbar slouch
6,71.371,4.370999999999995,cd:75:20:e1:ef:ef,Lower back,27.861,lumbar slouch
6,71.373,4.373000000000005,fe:77:90:13:0e:6b,Neck,3.796,lumbar slouch
6,71.42999999999999,4.429999999999993,ea:e4:fd:d7:dc:2a,Mid-back,-2.054,lumbar slouch
6,71.432,4.432000000000002,fe:77:90:13:0e:6b,Neck,3.796,lumbar slouch
6,71.46,4.459999999999994,ea:e4:fd:d7:dc:2a,Mid-back,-2.021,lumbar slouch
6,71.491,4.491,cd:75:20:e1:ef:ef,Lower back,27.867,lumbar slouch
6,71.553,4.552999999999997,fe:77:90:13:0e:6b,Neck,3.785,lumbar slouch
6,71.581,4.581000000000003,cd:75:20:e1:ef:ef,Lower back,27.867,lumbar slouch
6,71.581,4.581000000000003,ea:e4:fd:d7:dc:2a,Mid-back,-1.983,lumbar slouch
6,71.642,4.641999999999996,fe:77:90:13:0e:6b,Neck,3.774,lumbar slouch
6,71.729,4.728999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-1.95,lumbar slouch
6,71.76,4.760000000000005,cd:75:20:e1:ef:ef,Lower back,27.861,lumbar slouch
6,71.762,4.7620000000000005,fe:77:90:13:0e:6b,Neck,3.779,lumbar slouch
6,71.822,4.822000000000003,cd:75:20:e1:ef:ef,Lower back,27.861,lumbar slouch
6,71.85,4.849999999999994,ea:e4:fd:d7:dc:2a,Mid-back,-2,lumbar slouch
6,71.852,4.852000000000004,fe:77:90:13:0e:6b,Neck,3.79,lumbar slouch
